2025-08-30 07:37:36,923 [INFO] recall: 0.14959375497849292
2025-08-30 07:37:39,658 [INFO] === Results ===
2025-08-30 07:37:39,658 [INFO] TP: 1982
2025-08-30 07:37:39,658 [INFO] FP: 826
2025-08-30 07:37:39,658 [INFO] TN: 39552
2025-08-30 07:37:39,658 [INFO] FN: 10572
2025-08-30 07:37:39,658 [INFO] precision: 0.7058404558404558
2025-08-30 07:37:39,658 [INFO] recall: 0.15787796718177474
2025-08-30 07:37:42,414 [INFO] === Results ===
2025-08-30 07:37:42,414 [INFO] TP: 2091
2025-08-30 07:37:42,414 [INFO] FP: 909
2025-08-30 07:37:42,414 [INFO] TN: 39469
2025-08-30 07:37:42,414 [INFO] FN: 10463
2025-08-30 07:37:42,414 [INFO] precision: 0.697
2025-08-30 07:37:42,414 [INFO] recall: 0.16656045881790665
2025-08-31 04:22:27,216 [INFO] === Results ===
2025-08-31 04:22:27,217 [INFO] TP: 1411
2025-08-31 04:22:27,217 [INFO] FP: 355
2025-08-31 04:22:27,217 [INFO] TN: 40023
2025-08-31 04:22:27,217 [INFO] FN: 11143
2025-08-31 04:22:27,217 [INFO] precision: 0.7989807474518686
2025-08-31 04:22:27,217 [INFO] recall: 0.11239445595029472
2025-08-31 04:23:03,676 [INFO] === Results ===
2025-08-31 04:23:03,676 [INFO] TP: 1411
2025-08-31 04:23:03,676 [INFO] FP: 355
2025-08-31 04:23:03,677 [INFO] TN: 40023
2025-08-31 04:23:03,677 [INFO] FN: 11143
2025-08-31 04:23:03,677 [INFO] precision: 0.7989807474518686
2025-08-31 04:23:03,677 [INFO] recall: 0.11239445595029472
2025-08-31 04:23:21,428 [INFO] === Results ===
2025-08-31 04:23:21,428 [INFO] TP: 1411
2025-08-31 04:23:21,428 [INFO] FP: 355
2025-08-31 04:23:21,428 [INFO] TN: 40023
2025-08-31 04:23:21,428 [INFO] FN: 11143
2025-08-31 04:23:21,429 [INFO] precision: 0.7989807474518686
2025-08-31 04:23:21,429 [INFO] recall: 0.11239445595029472
2025-08-31 04:23:26,493 [INFO] === Results ===
2025-08-31 04:23:26,493 [INFO] TP: 1155
2025-08-31 04:23:26,493 [INFO] FP: 116
2025-08-31 04:23:26,494 [INFO] TN: 40262
2025-08-31 04:23:26,494 [INFO] FN: 11399
2025-08-31 04:23:26,494 [INFO] precision: 0.9087332808811959
2025-08-31 04:23:26,494 [INFO] recall: 0.09200254898837024
2025-08-31 04:23:29,290 [INFO] === Results ===
2025-08-31 04:23:29,290 [INFO] TP: 1306
2025-08-31 04:23:29,290 [INFO] FP: 240
2025-08-31 04:23:29,291 [INFO] TN: 40138
2025-08-31 04:23:29,291 [INFO] FN: 11248
2025-08-31 04:23:29,291 [INFO] precision: 0.8447606727037517
2025-08-31 04:23:29,291 [INFO] recall: 0.10403058786044289
2025-08-31 04:23:32,103 [INFO] === Results ===
2025-08-31 04:23:32,103 [INFO] TP: 1411
2025-08-31 04:23:32,103 [INFO] FP: 355
2025-08-31 04:23:32,103 [INFO] TN: 40023
2025-08-31 04:23:32,103 [INFO] FN: 11143
2025-08-31 04:23:32,103 [INFO] precision: 0.7989807474518686
2025-08-31 04:23:32,103 [INFO] recall: 0.11239445595029472
2025-08-31 04:23:35,008 [INFO] === Results ===
2025-08-31 04:23:35,008 [INFO] TP: 1538
2025-08-31 04:23:35,009 [INFO] FP: 454
2025-08-31 04:23:35,009 [INFO] TN: 39924
2025-08-31 04:23:35,009 [INFO] FN: 11016
2025-08-31 04:23:35,009 [INFO] precision: 0.7720883534136547
2025-08-31 04:23:35,009 [INFO] recall: 0.12251075354468695
2025-08-31 04:23:37,776 [INFO] === Results ===
2025-08-31 04:23:37,776 [INFO] TP: 1651
2025-08-31 04:23:37,776 [INFO] FP: 552
2025-08-31 04:23:37,776 [INFO] TN: 39826
2025-08-31 04:23:37,776 [INFO] FN: 10903
2025-08-31 04:23:37,776 [INFO] precision: 0.7494325919201089
2025-08-31 04:23:37,776 [INFO] recall: 0.13151186872709894
2025-08-31 04:23:40,632 [INFO] === Results ===
2025-08-31 04:23:40,632 [INFO] TP: 1771
2025-08-31 04:23:40,632 [INFO] FP: 644
2025-08-31 04:23:40,632 [INFO] TN: 39734
2025-08-31 04:23:40,632 [INFO] FN: 10783
2025-08-31 04:23:40,632 [INFO] precision: 0.7333333333333333
2025-08-31 04:23:40,632 [INFO] recall: 0.14107057511550103
2025-08-31 04:23:43,375 [INFO] === Results ===
2025-08-31 04:23:43,375 [INFO] TP: 1878
2025-08-31 04:23:43,375 [INFO] FP: 737
2025-08-31 04:23:43,375 [INFO] TN: 39641
2025-08-31 04:23:43,375 [INFO] FN: 10676
2025-08-31 04:23:43,375 [INFO] precision: 0.7181644359464627
2025-08-31 04:23:43,375 [INFO] recall: 0.14959375497849292
2025-08-31 04:23:46,191 [INFO] === Results ===
2025-08-31 04:23:46,191 [INFO] TP: 1982
2025-08-31 04:23:46,191 [INFO] FP: 826
2025-08-31 04:23:46,191 [INFO] TN: 39552
2025-08-31 04:23:46,191 [INFO] FN: 10572
2025-08-31 04:23:46,191 [INFO] precision: 0.7058404558404558
2025-08-31 04:23:46,191 [INFO] recall: 0.15787796718177474
2025-08-31 04:23:49,116 [INFO] === Results ===
2025-08-31 04:23:49,116 [INFO] TP: 2091
2025-08-31 04:23:49,116 [INFO] FP: 909
2025-08-31 04:23:49,116 [INFO] TN: 39469
2025-08-31 04:23:49,116 [INFO] FN: 10463
2025-08-31 04:23:49,116 [INFO] precision: 0.697
2025-08-31 04:23:49,116 [INFO] recall: 0.16656045881790665
2025-08-31 04:25:56,781 [INFO] === Results ===
2025-08-31 04:25:56,781 [INFO] TP: 1411
2025-08-31 04:25:56,781 [INFO] FP: 355
2025-08-31 04:25:56,781 [INFO] TN: 40023
2025-08-31 04:25:56,781 [INFO] FN: 11143
2025-08-31 04:25:56,781 [INFO] precision: 0.7989807474518686
2025-08-31 04:25:56,781 [INFO] recall: 0.11239445595029472
2025-08-31 04:25:59,915 [INFO] === Results ===
2025-08-31 04:25:59,915 [INFO] TP: 1155
2025-08-31 04:25:59,915 [INFO] FP: 116
2025-08-31 04:25:59,915 [INFO] TN: 40262
2025-08-31 04:25:59,915 [INFO] FN: 11399
2025-08-31 04:25:59,915 [INFO] precision: 0.9087332808811959
2025-08-31 04:25:59,915 [INFO] recall: 0.09200254898837024
2025-08-31 04:26:02,669 [INFO] === Results ===
2025-08-31 04:26:02,669 [INFO] TP: 1306
2025-08-31 04:26:02,669 [INFO] FP: 240
2025-08-31 04:26:02,669 [INFO] TN: 40138
2025-08-31 04:26:02,669 [INFO] FN: 11248
2025-08-31 04:26:02,669 [INFO] precision: 0.8447606727037517
2025-08-31 04:26:02,669 [INFO] recall: 0.10403058786044289
2025-08-31 04:26:05,467 [INFO] === Results ===
2025-08-31 04:26:05,468 [INFO] TP: 1411
2025-08-31 04:26:05,468 [INFO] FP: 355
2025-08-31 04:26:05,468 [INFO] TN: 40023
2025-08-31 04:26:05,468 [INFO] FN: 11143
2025-08-31 04:26:05,468 [INFO] precision: 0.7989807474518686
2025-08-31 04:26:05,468 [INFO] recall: 0.11239445595029472
2025-08-31 04:26:08,234 [INFO] === Results ===
2025-08-31 04:26:08,234 [INFO] TP: 1538
2025-08-31 04:26:08,234 [INFO] FP: 454
2025-08-31 04:26:08,234 [INFO] TN: 39924
2025-08-31 04:26:08,234 [INFO] FN: 11016
2025-08-31 04:26:08,234 [INFO] precision: 0.7720883534136547
2025-08-31 04:26:08,234 [INFO] recall: 0.12251075354468695
2025-08-31 04:26:10,969 [INFO] === Results ===
2025-08-31 04:26:10,969 [INFO] TP: 1651
2025-08-31 04:26:10,969 [INFO] FP: 552
2025-08-31 04:26:10,969 [INFO] TN: 39826
2025-08-31 04:26:10,969 [INFO] FN: 10903
2025-08-31 04:26:10,969 [INFO] precision: 0.7494325919201089
2025-08-31 04:26:10,969 [INFO] recall: 0.13151186872709894
2025-08-31 04:26:13,755 [INFO] === Results ===
2025-08-31 04:26:13,756 [INFO] TP: 1771
2025-08-31 04:26:13,756 [INFO] FP: 644
2025-08-31 04:26:13,756 [INFO] TN: 39734
2025-08-31 04:26:13,756 [INFO] FN: 10783
2025-08-31 04:26:13,756 [INFO] precision: 0.7333333333333333
2025-08-31 04:26:13,756 [INFO] recall: 0.14107057511550103
2025-08-31 04:26:16,493 [INFO] === Results ===
2025-08-31 04:26:16,493 [INFO] TP: 1878
2025-08-31 04:26:16,493 [INFO] FP: 737
2025-08-31 04:26:16,493 [INFO] TN: 39641
2025-08-31 04:26:16,493 [INFO] FN: 10676
2025-08-31 04:26:16,493 [INFO] precision: 0.7181644359464627
2025-08-31 04:26:16,493 [INFO] recall: 0.14959375497849292
2025-08-31 04:26:19,253 [INFO] === Results ===
2025-08-31 04:26:19,253 [INFO] TP: 1982
2025-08-31 04:26:19,253 [INFO] FP: 826
2025-08-31 04:26:19,253 [INFO] TN: 39552
2025-08-31 04:26:19,253 [INFO] FN: 10572
2025-08-31 04:26:19,253 [INFO] precision: 0.7058404558404558
2025-08-31 04:26:19,253 [INFO] recall: 0.15787796718177474
2025-08-31 04:26:21,969 [INFO] === Results ===
2025-08-31 04:26:21,969 [INFO] TP: 2091
2025-08-31 04:26:21,969 [INFO] FP: 909
2025-08-31 04:26:21,969 [INFO] TN: 39469
2025-08-31 04:26:21,969 [INFO] FN: 10463
2025-08-31 04:26:21,969 [INFO] precision: 0.697
2025-08-31 04:26:21,969 [INFO] recall: 0.16656045881790665
2025-08-31 05:10:00,953 [INFO] === Results ===
2025-08-31 05:10:00,953 [INFO] TP: 1411
2025-08-31 05:10:00,953 [INFO] FP: 355
2025-08-31 05:10:00,953 [INFO] TN: 40023
2025-08-31 05:10:00,953 [INFO] FN: 11143
2025-08-31 05:10:00,953 [INFO] precision: 0.7989807474518686
2025-08-31 05:10:00,953 [INFO] recall: 0.11239445595029472
2025-08-31 05:10:04,458 [INFO] === Results ===
2025-08-31 05:10:04,458 [INFO] TP: 1155
2025-08-31 05:10:04,458 [INFO] FP: 116
2025-08-31 05:10:04,458 [INFO] TN: 40262
2025-08-31 05:10:04,458 [INFO] FN: 11399
2025-08-31 05:10:04,458 [INFO] precision: 0.9087332808811959
2025-08-31 05:10:04,458 [INFO] recall: 0.09200254898837024
2025-08-31 05:10:07,345 [INFO] === Results ===
2025-08-31 05:10:07,345 [INFO] TP: 1306
2025-08-31 05:10:07,345 [INFO] FP: 240
2025-08-31 05:10:07,345 [INFO] TN: 40138
2025-08-31 05:10:07,345 [INFO] FN: 11248
2025-08-31 05:10:07,345 [INFO] precision: 0.8447606727037517
2025-08-31 05:10:07,345 [INFO] recall: 0.10403058786044289
2025-08-31 05:10:10,427 [INFO] === Results ===
2025-08-31 05:10:10,427 [INFO] TP: 1411
2025-08-31 05:10:10,427 [INFO] FP: 355
2025-08-31 05:10:10,427 [INFO] TN: 40023
2025-08-31 05:10:10,427 [INFO] FN: 11143
2025-08-31 05:10:10,427 [INFO] precision: 0.7989807474518686
2025-08-31 05:10:10,427 [INFO] recall: 0.11239445595029472
2025-08-31 05:10:13,580 [INFO] === Results ===
2025-08-31 05:10:13,580 [INFO] TP: 1538
2025-08-31 05:10:13,580 [INFO] FP: 454
2025-08-31 05:10:13,580 [INFO] TN: 39924
2025-08-31 05:10:13,580 [INFO] FN: 11016
2025-08-31 05:10:13,580 [INFO] precision: 0.7720883534136547
2025-08-31 05:10:13,580 [INFO] recall: 0.12251075354468695
2025-08-31 05:10:16,720 [INFO] === Results ===
2025-08-31 05:10:16,721 [INFO] TP: 1651
2025-08-31 05:10:16,721 [INFO] FP: 552
2025-08-31 05:10:16,721 [INFO] TN: 39826
2025-08-31 05:10:16,721 [INFO] FN: 10903
2025-08-31 05:10:16,721 [INFO] precision: 0.7494325919201089
2025-08-31 05:10:16,721 [INFO] recall: 0.13151186872709894
2025-08-31 05:10:19,591 [INFO] === Results ===
2025-08-31 05:10:19,591 [INFO] TP: 1771
2025-08-31 05:10:19,591 [INFO] FP: 644
2025-08-31 05:10:19,591 [INFO] TN: 39734
2025-08-31 05:10:19,591 [INFO] FN: 10783
2025-08-31 05:10:19,591 [INFO] precision: 0.7333333333333333
2025-08-31 05:10:19,591 [INFO] recall: 0.14107057511550103
2025-08-31 05:10:22,594 [INFO] === Results ===
2025-08-31 05:10:22,594 [INFO] TP: 1878
2025-08-31 05:10:22,594 [INFO] FP: 737
2025-08-31 05:10:22,594 [INFO] TN: 39641
2025-08-31 05:10:22,594 [INFO] FN: 10676
2025-08-31 05:10:22,594 [INFO] precision: 0.7181644359464627
2025-08-31 05:10:22,594 [INFO] recall: 0.14959375497849292
2025-08-31 05:10:25,557 [INFO] === Results ===
2025-08-31 05:10:25,557 [INFO] TP: 1982
2025-08-31 05:10:25,557 [INFO] FP: 826
2025-08-31 05:10:25,557 [INFO] TN: 39552
2025-08-31 05:10:25,557 [INFO] FN: 10572
2025-08-31 05:10:25,557 [INFO] precision: 0.7058404558404558
2025-08-31 05:10:25,557 [INFO] recall: 0.15787796718177474
2025-08-31 05:10:28,466 [INFO] === Results ===
2025-08-31 05:10:28,467 [INFO] TP: 2091
2025-08-31 05:10:28,467 [INFO] FP: 909
2025-08-31 05:10:28,467 [INFO] TN: 39469
2025-08-31 05:10:28,467 [INFO] FN: 10463
2025-08-31 05:10:28,467 [INFO] precision: 0.697
2025-08-31 05:10:28,467 [INFO] recall: 0.16656045881790665
2025-09-03 07:36:41,520 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:36:44,626 [INFO] Number good 511 events: 3347
2025-09-03 07:36:44,627 [INFO] Number background events: 40378
2025-09-03 07:37:49,870 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:37:52,922 [INFO] Number good 511 events: 3347
2025-09-03 07:37:52,922 [INFO] Number background events: 40378
2025-09-03 07:38:03,197 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:38:06,285 [INFO] Number good 511 events: 3188
2025-09-03 07:38:06,285 [INFO] Number background events: 40378
2025-09-03 07:38:18,744 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:38:21,742 [INFO] Number good 511 events: 1597
2025-09-03 07:38:21,742 [INFO] Number background events: 40378
2025-09-03 07:50:14,221 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:50:17,399 [INFO] TP: 40, FP: 11, FN: 12514, TN: 40367
2025-09-03 07:50:17,399 [INFO] Precision: 0.784
2025-09-03 07:50:17,399 [INFO] Recall: 0.003
2025-09-03 07:50:17,399 [INFO] False Positive Rate: 0.000
2025-09-03 07:50:17,399 [INFO] Number good 511 events: 1597
2025-09-03 07:50:17,399 [INFO] Number background events: 40378
2025-09-03 07:52:14,229 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:52:17,332 [INFO] TP: 110, FP: 150, FN: 12444, TN: 40228
2025-09-03 07:52:17,332 [INFO] Precision: 0.423
2025-09-03 07:52:17,332 [INFO] Recall: 0.009
2025-09-03 07:52:17,332 [INFO] False Positive Rate: 0.004
2025-09-03 07:52:17,332 [INFO] Number good 511 events: 3347
2025-09-03 07:52:17,332 [INFO] Number background events: 40378
2025-09-03 07:55:53,544 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:55:53,719 [INFO] Simulation file Activation.sim opened!
2025-09-03 07:55:57,025 [INFO] TP: 17, FP: 1, FN: 12537, TN: 40377
2025-09-03 07:55:57,025 [INFO] Precision: 0.944
2025-09-03 07:55:57,025 [INFO] Recall: 0.001
2025-09-03 07:55:57,025 [INFO] False Positive Rate: 0.000
2025-09-03 07:57:22,314 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 07:57:22,452 [INFO] Simulation file Activation.sim opened!
2025-09-03 07:57:25,360 [INFO] TP: 225, FP: 130, FN: 12329, TN: 40248
2025-09-03 07:57:25,360 [INFO] Precision: 0.634
2025-09-03 07:57:25,360 [INFO] Recall: 0.018
2025-09-03 07:57:25,360 [INFO] False Positive Rate: 0.003
2025-09-03 08:32:29,491 [INFO] Geometry $(MEGALIB)/resource/examples/geomega/special/Max.geo.setup loaded!
2025-09-03 08:32:29,643 [INFO] Simulation file Activation.sim opened!
2025-09-03 08:32:29,704 [INFO] 1
2025-09-03 08:32:29,704 [INFO] 2
2025-09-03 08:32:29,704 [INFO] 1
2025-09-03 08:32:29,704 [INFO] 2
2025-09-03 08:32:29,705 [INFO] 1
2025-09-03 08:32:29,705 [INFO] 2
2025-09-03 08:32:29,705 [INFO] 1
2025-09-03 08:32:29,705 [INFO] 2
2025-09-03 08:32:29,706 [INFO] 1
2025-09-03 08:32:29,706 [INFO] 2
2025-09-03 08:32:29,706 [INFO] 1
2025-09-03 08:32:29,706 [INFO] 2
2025-09-03 08:32:29,707 [INFO] 1
2025-09-03 08:32:29,707 [INFO] 2
2025-09-03 08:32:29,707 [INFO] 1
2025-09-03 08:32:29,707 [INFO] 2
2025-09-03 08:32:29,707 [INFO] 1
2025-09-03 08:32:29,707 [INFO] 2
2025-09-03 08:32:29,708 [INFO] 1
2025-09-03 08:32:29,708 [INFO] 2
2025-09-03 08:32:29,708 [INFO] 1
2025-09-03 08:32:29,708 [INFO] 2
2025-09-03 08:32:29,708 [INFO] 1
2025-09-03 08:32:29,708 [INFO] 2
2025-09-03 08:32:29,709 [INFO] 1
2025-09-03 08:32:29,709 [INFO] 2
2025-09-03 08:32:29,709 [INFO] 1
2025-09-03 08:32:29,709 [INFO] 2
2025-09-03 08:32:29,709 [INFO] 1
2025-09-03 08:32:29,709 [INFO] 2
2025-09-03 08:32:29,710 [INFO] 1
2025-09-03 08:32:29,710 [INFO] 2
2025-09-03 08:32:29,710 [INFO] 1
2025-09-03 08:32:29,710 [INFO] 2
2025-09-03 08:32:29,710 [INFO] 1
2025-09-03 08:32:29,710 [INFO] 2
2025-09-03 08:32:29,711 [INFO] 1
2025-09-03 08:32:29,711 [INFO] 2
2025-09-03 08:32:29,712 [INFO] 1
2025-09-03 08:32:29,712 [INFO] 2
2025-09-03 08:32:29,712 [INFO] 1
2025-09-03 08:32:29,712 [INFO] 2
2025-09-03 08:32:29,712 [INFO] 1
2025-09-03 08:32:29,712 [INFO] 2
2025-09-03 08:32:29,713 [INFO] 1
2025-09-03 08:32:29,713 [INFO] 2
2025-09-03 08:32:29,713 [INFO] 1
2025-09-03 08:32:29,713 [INFO] 2
2025-09-03 08:32:29,713 [INFO] 1
2025-09-03 08:32:29,713 [INFO] 2
2025-09-03 08:32:29,713 [INFO] 1
2025-09-03 08:32:29,714 [INFO] 2
2025-09-03 08:32:29,714 [INFO] 1
2025-09-03 08:32:29,714 [INFO] 2
2025-09-03 08:32:29,714 [INFO] 1
2025-09-03 08:32:29,714 [INFO] 2
2025-09-03 08:32:29,714 [INFO] 1
2025-09-03 08:32:29,714 [INFO] 2
2025-09-03 08:32:29,715 [INFO] 1
2025-09-03 08:32:29,715 [INFO] 2
2025-09-03 08:32:29,716 [INFO] 1
2025-09-03 08:32:29,716 [INFO] 2
2025-09-03 08:32:29,716 [INFO] 1
2025-09-03 08:32:29,716 [INFO] 2
2025-09-03 08:32:29,717 [INFO] 1
2025-09-03 08:32:29,717 [INFO] 2
2025-09-03 08:32:29,717 [INFO] 1
2025-09-03 08:32:29,717 [INFO] 2
2025-09-03 08:32:29,741 [INFO] 1
2025-09-03 08:32:29,742 [INFO] 2
2025-09-03 08:32:29,742 [INFO] 1
2025-09-03 08:32:29,742 [INFO] 2
2025-09-03 08:32:29,742 [INFO] 1
2025-09-03 08:32:29,742 [INFO] 2
2025-09-03 08:32:29,743 [INFO] 1
2025-09-03 08:32:29,743 [INFO] 2
2025-09-03 08:32:29,743 [INFO] 1
2025-09-03 08:32:29,743 [INFO] 2
2025-09-03 08:32:29,743 [INFO] 1
2025-09-03 08:32:29,743 [INFO] 2
2025-09-03 08:32:29,743 [INFO] 1
2025-09-03 08:32:29,745 [INFO] 2
2025-09-03 08:32:29,745 [INFO] 1
2025-09-03 08:32:29,745 [INFO] 2
2025-09-03 08:32:29,746 [INFO] 1
2025-09-03 08:32:29,746 [INFO] 2
2025-09-03 08:32:29,746 [INFO] 1
2025-09-03 08:32:29,746 [INFO] 2
2025-09-03 08:32:29,746 [INFO] 1
2025-09-03 08:32:29,747 [INFO] 2
2025-09-03 08:32:29,747 [INFO] 1
2025-09-03 08:32:29,748 [INFO] 2
2025-09-03 08:32:29,749 [INFO] 1
2025-09-03 08:32:29,749 [INFO] 2
2025-09-03 08:32:29,749 [INFO] 1
2025-09-03 08:32:29,749 [INFO] 2
2025-09-03 08:32:29,750 [INFO] 1
2025-09-03 08:32:29,750 [INFO] 2
2025-09-03 08:32:29,751 [INFO] 1
2025-09-03 08:32:29,751 [INFO] 2
2025-09-03 08:32:29,752 [INFO] 1
2025-09-03 08:32:29,752 [INFO] 2
2025-09-03 08:32:29,752 [INFO] 1
2025-09-03 08:32:29,752 [INFO] 2
2025-09-03 08:32:29,753 [INFO] 1
2025-09-03 08:32:29,770 [INFO] 2
2025-09-03 08:32:29,770 [INFO] 1
2025-09-03 08:32:29,770 [INFO] 2
2025-09-03 08:32:29,771 [INFO] 1
2025-09-03 08:32:29,771 [INFO] 2
2025-09-03 08:32:29,771 [INFO] 1
2025-09-03 08:32:29,772 [INFO] 2
2025-09-03 08:32:29,772 [INFO] 1
2025-09-03 08:32:29,773 [INFO] 2
2025-09-03 08:32:29,773 [INFO] 1
2025-09-03 08:32:29,773 [INFO] 2
2025-09-03 08:32:29,773 [INFO] 1
2025-09-03 08:32:29,773 [INFO] 2
2025-09-03 08:32:29,773 [INFO] 1
2025-09-03 08:32:29,773 [INFO] 2
2025-09-03 08:32:29,774 [INFO] 1
2025-09-03 08:32:29,776 [INFO] 2
2025-09-03 08:32:29,776 [INFO] 1
2025-09-03 08:32:29,777 [INFO] 2
2025-09-03 08:32:29,777 [INFO] 1
2025-09-03 08:32:29,777 [INFO] 2
2025-09-03 08:32:29,777 [INFO] 1
2025-09-03 08:32:29,777 [INFO] 2
2025-09-03 08:32:29,778 [INFO] 1
2025-09-03 08:32:29,778 [INFO] 2
2025-09-03 08:32:29,778 [INFO] 1
2025-09-03 08:32:29,778 [INFO] 2
2025-09-03 08:32:29,778 [INFO] 1
2025-09-03 08:32:29,779 [INFO] 2
2025-09-03 08:32:29,779 [INFO] 1
2025-09-03 08:32:29,779 [INFO] 2
2025-09-03 08:32:29,779 [INFO] 1
2025-09-03 08:32:29,779 [INFO] 2
2025-09-03 08:32:29,780 [INFO] 1
2025-09-03 08:32:29,780 [INFO] 2
2025-09-03 08:32:29,780 [INFO] 1
2025-09-03 08:32:29,780 [INFO] 2
2025-09-03 08:32:29,780 [INFO] 1
2025-09-03 08:32:29,780 [INFO] 2
2025-09-03 08:32:29,781 [INFO] 1
2025-09-03 08:32:29,781 [INFO] 2
2025-09-03 08:32:29,781 [INFO] 1
2025-09-03 08:32:29,781 [INFO] 2
2025-09-03 08:32:29,781 [INFO] 1
2025-09-03 08:32:29,781 [INFO] 2
2025-09-03 08:32:29,782 [INFO] 1
2025-09-03 08:32:29,782 [INFO] 2
2025-09-03 08:32:29,782 [INFO] 1
2025-09-03 08:32:29,782 [INFO] 2
2025-09-03 08:32:29,783 [INFO] 1
2025-09-03 08:32:29,783 [INFO] 2
2025-09-03 08:32:29,783 [INFO] 1
2025-09-03 08:32:29,783 [INFO] 2
2025-09-03 08:32:29,783 [INFO] 1
2025-09-03 08:32:29,783 [INFO] 2
2025-09-03 08:32:29,784 [INFO] 1
2025-09-03 08:32:29,784 [INFO] 2
2025-09-03 08:32:29,801 [INFO] 1
2025-09-03 08:32:29,801 [INFO] 2
2025-09-03 08:32:29,801 [INFO] 1
2025-09-03 08:32:29,801 [INFO] 2
2025-09-03 08:32:29,801 [INFO] 1
2025-09-03 08:32:29,801 [INFO] 2
2025-09-03 08:32:29,802 [INFO] 1
2025-09-03 08:32:29,802 [INFO] 2
2025-09-03 08:32:29,802 [INFO] 1
2025-09-03 08:32:29,803 [INFO] 2
2025-09-03 08:32:29,803 [INFO] 1
2025-09-03 08:32:29,803 [INFO] 2
2025-09-03 08:32:29,803 [INFO] 1
2025-09-03 08:32:29,803 [INFO] 2
2025-09-03 08:32:29,805 [INFO] 1
2025-09-03 08:32:29,806 [INFO] 2
